iid	title	uri
B00005JN3W	Raising.*Helen	http://dbpedia.org/resource/Raising_Helen
B00005JND2	Seed.*of.*Chucky	http://dbpedia.org/resource/Seed_of_Chucky
B00005JLQW	Talk.*to.*Her	http://dbpedia.org/resource/Talk_to_Her
B00005JLZ2	View.*from.*the.*Top	http://dbpedia.org/resource/View_from_the_Top
B00005JN4H	Taxi	http://dbpedia.org/resource/Taxi_(1953_film)
B00005JN4H	Taxi	http://dbpedia.org/resource/Taxi_(1996_film)
B00005JN4H	Taxi	http://dbpedia.org/resource/Taxi_(1998_film)
B00005JN4H	Taxi	http://dbpedia.org/resource/Taxi_(2004_film)
B00005JN4H	Taxi	http://dbpedia.org/resource/Taxi_(2015_film)
B00005JNNT	White.*Noise	http://dbpedia.org/resource/White_Noise_(film)
B00005JNNT	White.*Noise	http://dbpedia.org/resource/White_Noise_(2020_film)
B00005JNNT	White.*Noise	http://dbpedia.org/resource/White_Noise_(2022_film)
B00005JNLQ	The.*Life.*Aquatic.*with.*Steve.*Zissou	http://dbpedia.org/resource/The_Life_Aquatic_with_Steve_Zissou
B00005JNCN	Paparazzi	http://dbpedia.org/resource/Paparazzi_(1998_film)
B00005JNCN	Paparazzi	http://dbpedia.org/resource/Paparazzi_(2004_film)
B00005JNCN	Paparazzi	http://dbpedia.org/resource/Paparazzi_(1998_French_film)
B00005JNCN	Paparazzi	http://dbpedia.org/resource/Paparazzi_(1998_Italian_film)
B00005JNBQ	Napoleon.*Dynamite	http://dbpedia.org/resource/Napoleon_Dynamite
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(1993_film)
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(2002_film)
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(film)
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(1916_film)
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(1923_film)
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(2015_film)
B00005JNBN	Darkness	http://dbpedia.org/resource/Darkness_(2019_film)
B00005JMXX	The.*Day.*After.*Tomorrow	http://dbpedia.org/resource/The_Day_After_Tomorrow
B00005JKTI	The.*Hours	http://dbpedia.org/resource/The_Hours_(film)
B00005JNF1	Toby.*Tyler	http://dbpedia.org/resource/Toby_Tyler
B00005JNH7	Days.*of.*Our.*Lives	http://dbpedia.org/resource/Days_of_Our_Lives:_A_Very_Salem_Christmas
B00005JND5	Ray	http://dbpedia.org/resource/Ray_(film)
B00005JNTU	Fantastic.*Four	http://dbpedia.org/resource/Fantastic_Four_(disambiguation)
B00005JNTU	Fantastic.*Four	http://dbpedia.org/resource/Fantastic_Four_(2005_film)
B00005JNTU	Fantastic.*Four	http://dbpedia.org/resource/Fantastic_Four_(2015_film)
B00005JNHY	Journey.*to.*Italy	http://dbpedia.org/resource/Journey_to_Italy
B00005JNQG	The.*Pacifier	http://dbpedia.org/resource/The_Pacifier
B00005JO20	King.*Kong	http://dbpedia.org/resource/King_Kong_(2013_musical)
B00005JO20	King.*Kong	http://dbpedia.org/resource/King_Kong
B00005JO20	King.*Kong	http://dbpedia.org/resource/King_Kong_(1933_film)
B00005JO20	King.*Kong	http://dbpedia.org/resource/King_Kong_(1976_film)
B00005JO20	King.*Kong	http://dbpedia.org/resource/King_Kong_(2005_film)
B00005JNX0	Madagascar	http://dbpedia.org/resource/Madagascar_(1994_film)
B00005JNX0	Madagascar	http://dbpedia.org/resource/Madagascar_(2005_film)
B00005JNX0	Madagascar	http://dbpedia.org/resource/Madagascar_(TV_series)
B00005JNX0	Madagascar	http://dbpedia.org/resource/Madagascar_(franchise)
B00005JNEI	Fahrenheit.*9/11	http://dbpedia.org/resource/Fahrenheit_9/11
B00005JMA8	28.*Days.*Later	http://dbpedia.org/resource/28_Days_Later
B00005JMAY	George.*of.*the.*Jungle.*2	http://dbpedia.org/resource/George_of_the_Jungle_2
B00005JNJV	Batman.*Begins	http://dbpedia.org/resource/Batman_Begins
B00005JO16	Land.*of.*the.*Dead	http://dbpedia.org/resource/Land_of_the_Dead
B00005JO9K	Cold.*Case	http://dbpedia.org/resource/Cold_Case_(film)
B00005JO9K	Cold.*Case	http://dbpedia.org/resource/Cold_case
B00005JNEW	Friday.*Night.*Lights	http://dbpedia.org/resource/Friday_Night_Lights_(film)
B00005JNT2	Man.*of.*the.*House	http://dbpedia.org/resource/Man_of_the_House_(1995_film)
B00005JNT2	Man.*of.*the.*House	http://dbpedia.org/resource/Man_of_the_House_(2005_crime_comedy_film)
B00005JNT2	Man.*of.*the.*House	http://dbpedia.org/resource/Man_of_the_House_(2005_film)
B00005JO2G	The.*Magic.*of.*Ordinary.*Days	http://dbpedia.org/resource/The_Magic_of_Ordinary_Days
B00005JNJR	Ju\-on	http://dbpedia.org/resource/Ju-On_(franchise)
B00005JOIP	The.*Star.*Wars.*Holiday.*Special	http://dbpedia.org/resource/Star_Wars_Holiday_Special
B00005JN5E	National.*Treasure	http://dbpedia.org/resource/National_treasure
B00005JN5E	National.*Treasure	http://dbpedia.org/resource/National_Treasure_(film)
B00005JN5E	National.*Treasure	http://dbpedia.org/resource/National_Treasure_(franchise)
B00005JNC2	Garden.*State	http://dbpedia.org/resource/Garden_State_(film)
B00005JOCA	The.*Night.*That.*Panicked.*America	http://dbpedia.org/resource/The_Night_That_Panicked_America
B00005JNSR	The.*Brave	http://dbpedia.org/resource/The_Brave
B00005JNSR	The.*Brave	http://dbpedia.org/resource/The_Brave_(film)
B00005JNRM	Woman.*Thou.*Art.*Loosed	http://dbpedia.org/resource/Woman_Thou_Art_Loosed
B00005JONL	HellBent	http://dbpedia.org/resource/Hellbent_(2004_film)
B00005JONL	HellBent	http://dbpedia.org/resource/Hellbent_(film)
B00005JMXO	New.*York.*Minute	http://dbpedia.org/resource/New_York_Minute_(film)
B00005JOD1	The.*Wonderful.*World.*of.*the.*Brothers.*Grimm	http://dbpedia.org/resource/The_Wonderful_World_of_the_Brothers_Grimm
B00005JOTJ	Flicka	http://dbpedia.org/resource/Flicka
B00005JN5T	Meet.*the.*Fockers	http://dbpedia.org/resource/Meet_the_Fockers
B00005JOSO	Grandma's.*Boy	http://dbpedia.org/resource/Grandma's_Boy_(1922_film)
B00005JOSO	Grandma's.*Boy	http://dbpedia.org/resource/Grandma's_Boy_(2006_film)
B00005JP1Y	Darwin's.*Nightmare	http://dbpedia.org/resource/Darwin's_Nightmare
B00005JOIH	Munich	http://dbpedia.org/resource/Munich_(film)
B00005JOIH	Munich	http://dbpedia.org/resource/Munich_(2005_film)
B00005JOUX	Slither	http://dbpedia.org/resource/Slither_(1973_film)
B00005JOUX	Slither	http://dbpedia.org/resource/Slither_(2006_film)
B00005JP63	Notes.*on.*a.*Scandal	http://dbpedia.org/resource/Notes_on_a_Scandal_(film)
B00005JP63	Notes.*on.*a.*Scandal	http://dbpedia.org/resource/Notes_on_a_Scandal
B00005JOZI	United.*93	http://dbpedia.org/resource/United_93_(film)
B00005JP8O	The.*Return	http://dbpedia.org/resource/The_Return_(1980_film)
B00005JP8O	The.*Return	http://dbpedia.org/resource/The_Return_(2003_film)
B00005JP8O	The.*Return	http://dbpedia.org/resource/The_Return_(2006_film)
B00005JP8O	The.*Return	http://dbpedia.org/resource/The_Return_(1979_film)
B00005JP96	The.*Black.*Dahlia	http://dbpedia.org/resource/The_Black_Dahlia_(film)
B00005JOX2	Lucky.*Number.*Slevin	http://dbpedia.org/resource/Lucky_Number_Slevin
B00005JPAS	Marie.*Antoinette	http://dbpedia.org/resource/Marie_Antoinette_(1938_film)
B00005JPAS	Marie.*Antoinette	http://dbpedia.org/resource/Marie_Antoinette_(2006_film)
B00005JPD0	Deja.*Vu	http://dbpedia.org/resource/Deja_Vu_(1988_film)
B00005JPD0	Deja.*Vu	http://dbpedia.org/resource/Deja_Vu_(1990_film)
B00005JP97	Black.*Snake.*Moan.*[Theatrical.*Release]	http://dbpedia.org/resource/Black_Snake_Moan_(film)
B00005JNQA	The.*Interpreter	http://dbpedia.org/resource/The_Interpreter
B00005JNQA	The.*Interpreter	http://dbpedia.org/resource/The_Interpreter_(2018_film)
B00005JPFH	Spider\-Man.*3	http://dbpedia.org/resource/Spider-Man_3
B00005JP60	The.*Namesake	http://dbpedia.org/resource/The_Namesake
B00005JP60	The.*Namesake	http://dbpedia.org/resource/The_Namesake_(film)
B00005JPE3	Music.*and.*Lyrics	http://dbpedia.org/resource/Music_and_Lyrics
B00005JOQB	Hostel	http://dbpedia.org/resource/Hostel_(2005_film)
B00005JOQB	Hostel	http://dbpedia.org/resource/Hostel_(2011_film)
B00005JOQB	Hostel	http://dbpedia.org/resource/Hostel_(2013_film)
B00005JOQB	Hostel	http://dbpedia.org/resource/Hostel_(2021_film)
B00005JOQB	Hostel	http://dbpedia.org/resource/Hostel_(2022_film)
B00005JPL5	Bridge.*to.*Terabithia	http://dbpedia.org/resource/Bridge_to_Terabithia_(1985_film)
B00005JPL5	Bridge.*to.*Terabithia	http://dbpedia.org/resource/Bridge_to_Terabithia_(2007_film)
B00005JPL5	Bridge.*to.*Terabithia	http://dbpedia.org/resource/Bridge_to_Terabithia_(2007_movie)
B00005JPK3	Alpha.*Dog	http://dbpedia.org/resource/Alpha_Dog
B00005JPGI	Come.*Early.*Morning	http://dbpedia.org/resource/Come_Early_Morning
B00005JP3K	Homefront	http://dbpedia.org/resource/Homefront_(film)
B00005JP3K	Homefront	http://dbpedia.org/resource/Homefront_(2013_film)
B00005JP09	Garfield\:.*A.*Tail.*of.*Two.*Kitties	http://dbpedia.org/resource/Garfield:_A_Tail_of_Two_Kitties
B00005JPID	White.*Dog	http://dbpedia.org/resource/White_Dog
B00005JPID	White.*Dog	http://dbpedia.org/resource/White_Dog_(2022_film)
B00005JOXC	Bones	http://dbpedia.org/resource/Bones_(2001_film)
B00005JOXC	Bones	http://dbpedia.org/resource/Bones_(2010_film)
B00005JPH2	The.*Chronicles.*of.*Narnia\:.*Prince.*Caspian	http://dbpedia.org/resource/The_Chronicles_of_Narnia:_Prince_Caspian
B00005JPKE	Letters.*from.*Iwo.*Jima	http://dbpedia.org/resource/Letters_from_Iwo_Jima
B00005JPA6	Pan's.*Labyrinth	http://dbpedia.org/resource/Pan's_Labyrinth
B00005JPNY	The.*Golden.*Compass	http://dbpedia.org/resource/The_Golden_Compass_(film)
B00005JPTK	I.*Am.*Legend	http://dbpedia.org/resource/I_Am_Legend_(film)
B00005JPAM	The.*Queen	http://dbpedia.org/resource/The_Queen_(film)
B00005JPAM	The.*Queen	http://dbpedia.org/resource/The_Queen_(TV_serial)
B00005JPAM	The.*Queen	http://dbpedia.org/resource/The_Queen_(1968_film)
B00005JPAM	The.*Queen	http://dbpedia.org/resource/The_Queen_(2006_film)
B00005JPAM	The.*Queen	http://dbpedia.org/resource/The_Queen_(2012_film)
B00005JO1R	Walk.*the.*Line	http://dbpedia.org/resource/Walk_the_Line
B00005JPK8	Stomp.*the.*Yard	http://dbpedia.org/resource/Stomp_the_Yard
B00005JPXA	The.*11th.*Hour	http://dbpedia.org/resource/The_11th_Hour_(film)
B00005JPXA	The.*11th.*Hour	http://dbpedia.org/resource/The_11th_Hour_(2007_film)
B00005JPXA	The.*11th.*Hour	http://dbpedia.org/resource/The_11th_Hour_(2014_film)
B00005JPSE	1408	http://dbpedia.org/resource/1408_(film)
B00005JPP2	Aqua.*Teen.*Hunger.*Force.*Colon.*Movie.*Film.*for.*Theaters.*for	http://dbpedia.org/resource/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters
B00005JP2O	A.*Royal.*Scandal	http://dbpedia.org/resource/A_Royal_Scandal
B00005JP2O	A.*Royal.*Scandal	http://dbpedia.org/resource/A_Royal_Scandal_(film)
B00005JP2O	A.*Royal.*Scandal	http://dbpedia.org/resource/A_Royal_Scandal_(1945_film)
B00005JPNE	The.*Abandoned	http://dbpedia.org/resource/The_Abandoned_(2006_film)
B00005JPNE	The.*Abandoned	http://dbpedia.org/resource/The_Abandoned_(1955_film)
B00005JPNE	The.*Abandoned	http://dbpedia.org/resource/The_Abandoned_(1945_film)
B00005JPNE	The.*Abandoned	http://dbpedia.org/resource/The_Abandoned_(2010_film)
B00005JPNE	The.*Abandoned	http://dbpedia.org/resource/The_Abandoned_(2015_film)
B00005JPNE	The.*Abandoned	http://dbpedia.org/resource/The_Abandoned_(2022_film)
B00005JPUW	War	http://dbpedia.org/resource/War_(2002_film)
B00005JPUW	War	http://dbpedia.org/resource/War_(2007_film)
B00005JPUW	War	http://dbpedia.org/resource/War_(2014_film)
B00005JPUW	War	http://dbpedia.org/resource/War_(2019_film)
B00005JPNO	Transformers	http://dbpedia.org/resource/Transformers_(film)
B00005JPNO	Transformers	http://dbpedia.org/resource/Transformers_(film_series)
B00005JPX8	La.*Vie.*en.*Rose	http://dbpedia.org/resource/La_Vie_en_rose_(film)
B00005JPX8	La.*Vie.*en.*Rose	http://dbpedia.org/resource/La_Vie_En_Rose_(film)
B00005JPHZ	The.*Path.*to.*9/11	http://dbpedia.org/resource/The_Path_to_9/11
B00005JPUN	The.*Invasion	http://dbpedia.org/resource/The_Invasion_(film)
B00005JP03	The.*Fast.*and.*the.*Furious\:.*Tokyo.*Drift	http://dbpedia.org/resource/The_Fast_and_the_Furious:_Tokyo_Drift
B00005JPI2	Harry.*Potter.*and.*the.*Order.*of.*the.*Phoenix	http://dbpedia.org/resource/Harry_Potter_and_the_Order_of_the_Phoenix_(film)
B00005JXI9	Crossfire.*Trail	http://dbpedia.org/resource/Crossfire_Trail
B00005K3OI	Someone.*Like.*You	http://dbpedia.org/resource/Someone_like_You_(film)
B00005K3OF	Planet.*of.*the.*Vampires	http://dbpedia.org/resource/Planet_of_the_Vampires
B00005K3OG	Twice\-told.*Tales	http://dbpedia.org/resource/Twice-Told_Tales_(film)
B00005K3OU	Vatel	http://dbpedia.org/resource/Vatel_(film)
B00005K9O8	I.*Stand.*Alone	http://dbpedia.org/resource/I_Stand_Alone_(film)
B00005KA72	Love.*Songs	http://dbpedia.org/resource/Love_Songs_(film)
B00005KA72	Love.*Songs	http://dbpedia.org/resource/Love_Songs_(1930_film)
B00005KA72	Love.*Songs	http://dbpedia.org/resource/Love_Songs_(2007_film)
B00005KB4D	Doctor.*Who\:.*The.*Movie	http://dbpedia.org/resource/Doctor_Who_(film)
B00005KCB5	Suzhou.*River	http://dbpedia.org/resource/Suzhou_River_(film)
B00005KCB3	Criminal.*Lovers	http://dbpedia.org/resource/Criminal_Lovers
B00005KH2R	Orphans	http://dbpedia.org/resource/Orphans_(1987_film)
B00005KH2R	Orphans	http://dbpedia.org/resource/Orphans_(1998_film)
B00005KHJZ	The.*Flesh.*and.*the.*Fiends	http://dbpedia.org/resource/The_Flesh_and_the_Fiends
B00005KHJJ	Pollock	http://dbpedia.org/resource/Pollock_(film)
B00005LAZ5	Homer.*and.*Eddie	http://dbpedia.org/resource/Homer_and_Eddie
B00005LC1B	The.*Human.*Face	http://dbpedia.org/resource/The_Human_Face
B00005LC4Y	The.*Arena	http://dbpedia.org/resource/The_Arena_(1974_film)
B00005LC4Y	The.*Arena	http://dbpedia.org/resource/The_Arena_(2001_film)
B00005LC65	Shadow.*Hours	http://dbpedia.org/resource/Shadow_Hours
B00005LDDE	House.*Party.*4\:.*Down.*to.*the.*Last.*Minute	http://dbpedia.org/resource/House_Party_4:_Down_to_the_Last_Minute
B00005LDDB	3000.*Miles.*to.*Graceland	http://dbpedia.org/resource/3000_Miles_to_Graceland
B00005LDDC	Dancing.*in.*September	http://dbpedia.org/resource/Dancing_in_September
B00005LE3W	Wind.*Dancer	http://dbpedia.org/resource/Wind_Up_Dancer
B00005LKHT	The.*James.*Dean.*Story	http://dbpedia.org/resource/The_James_Dean_Story
B00005LMAK	Faust	http://dbpedia.org/resource/Faust_(1926_film)
B00005LMAK	Faust	http://dbpedia.org/resource/Faust_(1960_film)
B00005LMAK	Faust	http://dbpedia.org/resource/Faust_(1994_film)
B00005LMAK	Faust	http://dbpedia.org/resource/Faust_(2011_film)
B00005LPZW	The.*Center.*of.*the.*World	http://dbpedia.org/resource/The_Center_of_the_World
B00005LPZX	The.*Last.*Warrior	http://dbpedia.org/resource/The_Last_Warrior_(2000_film)
B00005LQ03	Tomcats	http://dbpedia.org/resource/Tomcats_(2001_film)
B00005LQ03	Tomcats	http://dbpedia.org/resource/Tomcats_(1977_film)
B00005LQ0D	Forgive.*and.*Forget	http://dbpedia.org/resource/Forgive_and_Forget_(1923_film)
B00005LQ0D	Forgive.*and.*Forget	http://dbpedia.org/resource/Forgive_and_Forget_(2000_film)
B00005LPZL	The.*Hypnotist	http://dbpedia.org/resource/The_Hypnotist_(1957_film)
B00005LPZL	The.*Hypnotist	http://dbpedia.org/resource/The_Hypnotist_(2012_film)
B00005LPZL	The.*Hypnotist	http://dbpedia.org/resource/The_Hypnotist_(1940_film)
B00005M0JA	The.*Phantom.*from.*10,000.*Leagues	http://dbpedia.org/resource/The_Phantom_from_10,000_Leagues
B00005M1ZY	Goliath.*and.*the.*Dragon	http://dbpedia.org/resource/Goliath_and_the_Dragon
B00005M1ZQ	Le.*Amiche	http://dbpedia.org/resource/Le_Amiche
B00005M209	A.*Cat.*in.*the.*Brain	http://dbpedia.org/resource/A_Cat_in_the_Brain
B00005M2C0	Le.*Dernier.*Combat	http://dbpedia.org/resource/Le_Dernier_Combat
B00005M20C	Viy	http://dbpedia.org/resource/Viy_(1967_film)
B00005M20C	Viy	http://dbpedia.org/resource/Viy_(2014_film)
B00005M20C	Viy	http://dbpedia.org/resource/Viy_(1909_film)
B00005M2C2	Reptilian	http://dbpedia.org/resource/Yonggary_(1999_film)
B00005MALV	From.*the.*Edge.*of.*the.*City	http://dbpedia.org/resource/From_the_Edge_of_the_City
B00005MEV2	Joe.*Dirt	http://dbpedia.org/resource/Joe_Dirt
B00005MEVO	Josie.*and.*the.*Pussycats	http://dbpedia.org/resource/Josie_and_the_Pussycats_(film)
B00005MEV7	Kennedy	http://dbpedia.org/resource/Kennedy_(miniseries)
B00005MEVV	Bichunmoo	http://dbpedia.org/resource/Bichunmoo
B00005MKJY	Bruce.*Lee.*Fights.*Back.*From.*the.*Grave	http://dbpedia.org/resource/Bruce_Lee_Fights_Back_from_the_Grave
B00005MKM0	China.*Strike.*Force	http://dbpedia.org/resource/China_Strike_Force
B00005MKKV	Wit	http://dbpedia.org/resource/Wit_(film)
B00005MM5L	Mr..*Rice's.*Secret	http://dbpedia.org/resource/Mr._Rice's_Secret
B00005MM62	Best.*of.*the.*Best.*2	http://dbpedia.org/resource/Best_of_the_Best_2
B00005MM64	Efficiency.*Expert	http://dbpedia.org/resource/Spotswood_(film)
B00005MM6U	Joyride	http://dbpedia.org/resource/Joyride_(1977_film)
B00005MM6U	Joyride	http://dbpedia.org/resource/Joyride_(2005_film)
B00005MM6U	Joyride	http://dbpedia.org/resource/Joyride_(1996_film)
B00005MM6U	Joyride	http://dbpedia.org/resource/Joyride_(2022_film)
B00005MM6U	Joyride	http://dbpedia.org/resource/Joyride_(1997_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1911_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1935_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1946_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1958_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1922_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1917_film)
B00005N5RH	A.*Tale.*of.*Two.*Cities	http://dbpedia.org/resource/A_Tale_of_Two_Cities_(1980_film)
B00005N5RN	Shadow.*Magic	http://dbpedia.org/resource/Shadow_Magic
B00005N5QZ	Poison	http://dbpedia.org/resource/Poison_(film)
B00005N5RO	Me.*You.*Them	http://dbpedia.org/resource/Me_You_Them
B00005N5SI	Kingdom.*Come	http://dbpedia.org/resource/Kingdom_Come_(1919_film)
B00005N5SI	Kingdom.*Come	http://dbpedia.org/resource/Kingdom_Come_(2001_film)
B00005N5R5	Forgotten	http://dbpedia.org/resource/Forgotten_(1933_film)
B00005N5R5	Forgotten	http://dbpedia.org/resource/Forgotten_(2012_film)
B00005N5R5	Forgotten	http://dbpedia.org/resource/Forgotten_(2013_film)
B00005N5R5	Forgotten	http://dbpedia.org/resource/Forgotten_(2017_film)
B00005N8A9	Amores.*Perros	http://dbpedia.org/resource/Amores_perros
B00005N89P	Making.*the.*Grade	http://dbpedia.org/resource/Making_the_Grade_(film)
B00005N89P	Making.*the.*Grade	http://dbpedia.org/resource/Making_the_Grade_(1984_film)
B00005N89P	Making.*the.*Grade	http://dbpedia.org/resource/Making_the_Grade_(1929_film)
B00005N91D	The.*Luzhin.*Defence	http://dbpedia.org/resource/The_Luzhin_Defence
B00005NB8U	The.*Forsaken	http://dbpedia.org/resource/The_Forsaken_(film)
B00005NC68	Le.*Petit.*Soldat	http://dbpedia.org/resource/Le_petit_soldat
B00005NG05	The.*Veil	http://dbpedia.org/resource/The_Veil_(2016_film)
B00005NG05	The.*Veil	http://dbpedia.org/resource/The_Veil_(2017_film)
B00005NFZ0	Flag.*of.*Iron	http://dbpedia.org/resource/Flag_of_Iron
B00005NG02	Axe	http://dbpedia.org/resource/Axe_(film)
B00005NFZM	Judy.*Berlin	http://dbpedia.org/resource/Judy_Berlin
B00005NG01	The.*Corpse.*Grinders	http://dbpedia.org/resource/The_Corpse_Grinders
B00005NGAI	Rat	http://dbpedia.org/resource/Rat_(film)
B00005NGAH	Tremors.*3\:.*Back.*to.*Perfection	http://dbpedia.org/resource/Tremors_3:_Back_to_Perfection
B00005NGAU	One.*Night.*at.*McCool's	http://dbpedia.org/resource/One_Night_at_McCool's
B00005NGAP	Christina's.*House	http://dbpedia.org/resource/Christina's_House
B00005NGAF	Stardom	http://dbpedia.org/resource/Stardom
B00005NKC6	Route.*666	http://dbpedia.org/resource/Route_666_(film)
B00005NKSB	Deep.*in.*the.*Woods	http://dbpedia.org/resource/Deep_in_the_Woods
B00005NKSD	Ginger.*Snaps	http://dbpedia.org/resource/Ginger_Snaps_(film)
B00005NKSU	Catfish.*in.*Black.*Bean.*Sauce	http://dbpedia.org/resource/Catfish_in_Black_Bean_Sauce
B00005NKT0	Another.*Woman's.*Husband	http://dbpedia.org/resource/Another_Woman's_Husband
B00005NKSP	From.*the.*Hip	http://dbpedia.org/resource/From_the_Hip_(film)
B00005NOOY	Raptor	http://dbpedia.org/resource/Raptor_(film)
B00005NQGM	Bruiser	http://dbpedia.org/resource/Bruiser_(film)
B00005NRNH	The.*Visit	http://dbpedia.org/resource/The_Visit_(1964_film)
B00005NRNH	The.*Visit	http://dbpedia.org/resource/The_Visit_(2000_film)
B00005NRNH	The.*Visit	http://dbpedia.org/resource/The_Visit_(2015_American_film)
B00005NRNH	The.*Visit	http://dbpedia.org/resource/The_Visit_(2015_Nigerian_film)
B00005NSY6	Dark.*Days	http://dbpedia.org/resource/Dark_Days_(film)
B00005NTN3	About.*Adam	http://dbpedia.org/resource/About_Adam
B00005NTOH	Freddy.*Got.*Fingered	http://dbpedia.org/resource/Freddy_Got_Fingered
B00005NX23	Chunhyang	http://dbpedia.org/resource/Chunhyang_(2000_film)
B00005NX23	Chunhyang	http://dbpedia.org/resource/Chunhyang_(film)
B00005O072	Morons.*from.*Outer.*Space	http://dbpedia.org/resource/Morons_from_Outer_Space
B00005O0SU	The.*Pornographer	http://dbpedia.org/resource/The_Pornographer
B00005O0SO	Songcatcher	http://dbpedia.org/resource/Songcatcher
B00005O5AU	Judgement.*Day	http://dbpedia.org/resource/Judgement_Day_(1949_film)
B00005O5AU	Judgement.*Day	http://dbpedia.org/resource/Judgement_Day_(2013_film)
B00005O5AU	Judgement.*Day	http://dbpedia.org/resource/Judgement_Day_(1988_film)
B00005O5CD	The.*Gaucho	http://dbpedia.org/resource/The_Gaucho
B00005O5CM	Legally.*Blonde	http://dbpedia.org/resource/Legally_Blonde
B00005O5C6	Soulkeeper	http://dbpedia.org/resource/Soulkeeper
B00005OBB9	The.*Matrix.*Revisited	http://dbpedia.org/resource/The_Matrix_Revisited
B00005OCKY	Godmonster.*of.*Indian.*Flats	http://dbpedia.org/resource/Godmonster_of_Indian_Flats
B00005OCKW	Careful,.*He.*Might.*Hear.*You	http://dbpedia.org/resource/Careful,_He_Might_Hear_You
B00005OCKW	Careful,.*He.*Might.*Hear.*You	http://dbpedia.org/resource/Careful,_He_Might_Hear_You_(film)
B00005OCL0	The.*Doll.*Squad	http://dbpedia.org/resource/The_Doll_Squad
B00005OCLO	Mood.*Swingers	http://dbpedia.org/resource/Dead_Babies_(film)
B00005OSLQ	The.*Closet	http://dbpedia.org/resource/The_Closet_(2001_film)
B00005OSLQ	The.*Closet	http://dbpedia.org/resource/The_Closet_(2007_film)
B00005OSLQ	The.*Closet	http://dbpedia.org/resource/The_Closet_(2020_film)
B00005OSKZ	The.*Stilwell.*Road	http://dbpedia.org/resource/The_Stilwell_Road_(film)
B00005OSK8	Under.*the.*Sand	http://dbpedia.org/resource/Under_the_Sand
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(1996_film)
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(1988_film)
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(1986_film)
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(2019_film)
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(2020_film)
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(2023_film)
B00005OW2P	The.*Beast	http://dbpedia.org/resource/The_Beast_(1974_film)
B00005PJ7E	Divorcing.*Jack	http://dbpedia.org/resource/Divorcing_Jack_(film)
B00005PJ78	Paranoid	http://dbpedia.org/resource/Paranoid_(2000_thriller_film)
B00005PJ78	Paranoid	http://dbpedia.org/resource/Paranoid_(film)
B00005PJ8P	Deep.*Water	http://dbpedia.org/resource/Deep_Water_(film)
B00005PJ8P	Deep.*Water	http://dbpedia.org/resource/Deep_Water_(2006_film)
B00005PJ8P	Deep.*Water	http://dbpedia.org/resource/Deep_Water_(2022_film)
B00005PJ73	Evil.*Toons	http://dbpedia.org/resource/Evil_Toons
B00005PJ7G	Advice.*From.*a.*Caterpillar	http://dbpedia.org/resource/Advice_from_a_Caterpillar
B00005PJ6S	The.*Nine.*Lives.*of.*Fritz.*the.*Cat	http://dbpedia.org/resource/The_Nine_Lives_of_Fritz_the_Cat
B00005Q2YS	Bride.*of.*the.*Wind	http://dbpedia.org/resource/Bride_of_the_Wind
B00005Q4DZ	Deeply	http://dbpedia.org/resource/Deeply
B00005QAP7	Along.*for.*the.*Ride	http://dbpedia.org/resource/Along_for_the_Ride_(film)
B00005QAP8	Cold.*Heart	http://dbpedia.org/resource/Cold_Heart
B00005QAP8	Cold.*Heart	http://dbpedia.org/resource/Cold_Heart_(film)
B00005QAQD	All.*Over.*The.*Guy	http://dbpedia.org/resource/All_Over_the_Guy
B00005QAPW	Nico.*and.*Dani	http://dbpedia.org/resource/Nico_and_Dani
B00005QAP5	Backyard.*Dogs	http://dbpedia.org/resource/Backyard_Dogs
B00005QCTZ	The.*Owl.*and.*the.*Pussycat	http://dbpedia.org/resource/The_Owl_and_the_Pussycat_(film)
